DRUG_Common_name	interaction_score	n_interactions	n_target_interactions	target_profile_interaction_specificity	is_profile_active_drug	AOC1	AOC3	DDC	HTR1A	HTR1B	HTR1D	HTR1E	HTR1F	HTR2A	HTR2B	HTR2C	HTR3A	HTR3B	HTR3C	HTR3D	HTR3E	HTR4	HTR5A	HTR6	HTR7	IL4I1	MAOA	MAOB
n-{5-[4-(4-methylpiperazin-1-yl)phenyl]-1h-pyrrolo[2,3-b]pyridin-3-yl}nicotinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-1-methylheptylformamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-1h-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-alpha-d-glucosamine	0	6	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-alpha-neuraminic acid	0	9	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-beta-d-glucosaminyl-(1->4)-n-acetyl-beta-d-glucosamine	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-beta-neuraminic acid	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-d-glucosamine-6-phosphate	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-glucosamine thiazoline	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-l-phenylalanyl-4-[difluoro(phosphono)methyl]-l-phenylalaninamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-n'-beta-d-glucopyranosyl urea	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetyl-serine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetylalanine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetylglucosamine	0	6	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetylhistamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetylmethionine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-acetylserotonin	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-allyl-5-amidinoaminooxy-propyloxy-3-chloro-n-cyclopentylbenzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-alpha-(2-naphthylsulfonyl)-n-(3-amidino-l-phenylalaninyl)-d-pipecolinic acid	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)-4-acetyl-piperazine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)isopipecolinic acid methyl ester	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-alpha-acetyl-3,5-diiodotyrosyl-d-threonine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-alpha-acetyl-3,5-diiodotyrosylglycine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-benzyl-4-[(2r)-pyrrolidin-2-ylmethoxy]aniline	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-benzyl-4-[4-(3-chlorophenyl)-1h-pyrazol-3-yl]-1h-pyrrole-2-carboxamide	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-benzyl-4-sulfamoyl-benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-benzylformamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-beta-d-glucopyranosylacetamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-butyl isocyanide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-butyl-3-{[6-(9h-purin-6-ylamino)hexanoyl]amino}benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-carbamoyl-alanine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-carbamoylphenylalanine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cycloheptylglycyl-n-(4-carbamimidoylbenzyl)-l-prolinamide	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclohexyl-3-[3-(trifluoromethyl)phenyl][1,2,4]triazolo[4,3-b]pyridazin-6-amine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclohexyl-4-imidazo[1,2-a]pyridin-3-yl-n-methylpyrimidin-2-amine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclohexyl-n'-(4-iodophenyl)urea	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclohexyl-n'-(propyl)phenyl urea	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclohexyl-n'-decylurea	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclohexyltaurine	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclooctylglycyl-n-(4-carbamimidoylbenzyl)-l-prolinamide	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopentyl-n-cyclobutylformamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1h-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopropyl-4-methyl-3-[1-(2-methylphenyl)phthalazin-6-yl]benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-cyclopropyl-n-(trans-4-pyridin-3-ylcyclohexyl)-4-[(1s)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-dodecyl-n,n-dimethyl-3-ammonio-1-propanesulfonate	0	2	1	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-ethyl-5'-carboxamido adenosine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-ethyl-n-[3-(propylamino)propyl]propane-1,3-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-ethyl-n-isopropyl-3-methyl-5-{[(2s)-2-(pyridin-4-ylamino)propyl]oxy}benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-ethylmaleimide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-formylmethionine	0	24	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-formylpiperidine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-heptylformamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy 1n(4-methoxyphenyl)sulfonyl-4-(z,e-n-methoxyimino)pyrrolidine-2r-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy-1-(4-methoxyphenyl)sulfonyl-4-benzyloxycarbonyl-piperazine-2-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy-2-[4-(4-phenoxy-benzenesulfonyl)-tetrahydro-pyran-4-yl]-acetamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2h-pyran-4-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy-4-(methyl{[5-(2-pyridinyl)-2-thienyl]sulfonyl}amino)benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy-4-[(4-methoxylphenyl)sulfonyl]-2,2-dimethyl-hexahydro-1,4-thiazepine-3(s)-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy-4-phosphonobutanamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-hydroxy-5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8h)-yl)carbonyl]thiophene-2-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-isobutyl-n-[4-methoxyphenylsulfonyl]glycyl hydroxamic acid	0	4	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methyl-{4-[2-(7-oxo-6,7-dihydro-8h-[1,3]thiazolo[5,4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methyl-1-(2-thiophen-2-ylphenyl)methanamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methyl-1-[4-(9h-purin-6-yl)phenyl]methanamine	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methyl-4-{[(2-oxo-1,2-dihydro-3h-indol-3-ylidene)methyl]amino}benzenesulfonamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methyl-n-(methylbenzyl)formamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methyl-n-[(1r)-1-methyl-2-phenylethyl]prop-2-en-1-amine	0	1	1	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methyl(5-(pyridin-3-yl)furan-2-yl)methanamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methylalanyl-3-methylvalyl-4-phenoxy-n-(1,2,3,4-tetrahydronaphthalen-1-yl)prolinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methylleucine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-methylphenylalanyl-n-[(trans-4-aminocyclohexyl)methyl]-l-prolinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-naphthalen-1-ylmethyl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-omega-propyl-l-arginine	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-oxo-2-(phenylsulfonylamino)ethanamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-phenyl-1h-pyrazole-3-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-phenyl-1h-pyrrolo[2,3-b]pyridin-3-amine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-propargyl-1(s)-aminoindan	1	1	1	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
n-propyl isocyanide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-pyridoxyl-glycine-5-monophosphate	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-sulfo-flavin mononucleotide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-tridecanoic acid	0	3	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,4-dimethyl-3-[(1-phenyl-1h-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,4-dimethyl-n-(1-phenyl-1h-pyrazol-5-yl)benzenesulfonamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n-bis(3-(d-gluconamido)propyl)deoxycholamide	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n-diethyl-2-[(2-thienylcarbonyl)amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n-dimethyl-4-(4-phenyl-1h-pyrazol-3-yl)-1h-pyrrole-2-carboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n-dimethyl(5-(pyridin-3-yl)furan-2-yl)methanamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n-dimethylarginine	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n-dimethylformamide	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n,n-trimethyl-2-(phosphonooxy)ethanaminium	0	2	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n,n-trimethylglycinium	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n'-[biphenyl-4,4'-diyldi(2r)propane-2,1-diyl]dimethanesulfonamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n'-dimethyl-n-(acetyl)-n'-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)ethylenediamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,n'-diphenylpyrazolo[1,5-a][1,3,5]triazine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n,o6-disulfo-glucosamine	0	5	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-((2s,3r)-3-amino-2-hydroxy-5-(isopropylsulfanyl)pentanoyl)-n-3-chlorobenzoyl hydrazide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(2s,3r)-3-amino-4-cyclohexyl-2-hydroxy-butano-n-(4-methylphenyl)hydrazide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(3-chloro-4-methoxy-phenyl)-n-(3,4,5-trimethoxyphenyl)-1,3,5-triazine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3-morpholin-4-ylphenyl)pyrimidine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3,4,5- trimethoxyphenyl)pyrimidine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(5-chlorobenzofuran-2-carbonyl)-2-(trifluoromethyl)benzenesulfonohydrazide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(6-aminopyridin-3-yl)-n-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-(pyrrolidino[2,1-b]isoindolin-4-on-8-yl)-n-(pyridin-2-yl)urea	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n'-[4-(2,4-dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-n-hydroxyimidoformamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n(2)-carbamimidoyl-n-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1h-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-d-leucinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n(5)-[(hydroxyamino)(imino)methyl]-l-ornithine	0	4	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n(6)-(pyridoxal phosphate)-l-lysine	0	4	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n(6)-dimethylallyladenine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n(g)-iminoethylornithine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~2~-(biphenyl-4-ylsulfonyl)-n-hydroxy-n~2~-(2-hydroxyethyl)glycinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~2~-1,3-benzoxazol-2-yl-3-cyclohexyl-n-{2-[(4-methoxyphenyl)amino]ethyl}-l-alaninamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~2~-1h-benzimidazol-5-yl-n~4~-(3-cyclopropyl-1h-pyrazol-5-yl)pyrimidine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~2~,n~2~-dimethyl-n~1~-(6-oxo-5,6-dihydrophenanthridin-2-yl)glycinamide	0	3	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~3~-(3-pyridin-3-ylbenzyl)pyridine-2,3-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~3~-[3-(1h-indol-6-yl)benzyl]pyridine-2,3-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~3~-[3-(5-methoxypyridin-3-yl)benzyl]pyridine-2,3-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~3~-[5-(1h-indol-6-yl)-2-(pyridin-2-ylmethoxy)benzyl]pyridine-2,3-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~3~-benzylpyridine-2,3-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~3~-cyclopropyl-n~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~4~-(3-methyl-1h-indazol-6-yl)-n~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n~4~-methyl-n~4~-(3-methyl-1h-indazol-6-yl)-n~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n1-(1-dimethylcarbamoyl-2-phenyl-ethyl)-2-oxo-n4-(2-pyridin-2-yl-ethyl)-succinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n1-(2-amino-4-methylpentyl)octahydro-pyrrolo[1,2-a] pyrimidine	0	3	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n1,n14-bis((s-methyl)isothioureido)tetradecane	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n1,n2-ethylene-2-methylamino-4,5,6,7-tetrabromo-benzimidazole	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n2-({[(4-bromophenyl)methyl]oxy}carbonyl)-n1-[(1s)-1-formylpentyl]-l-leucinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n2-[(benzyloxy)carbonyl]-n-[(3r)-1-{n-[(benzyloxy)carbonyl]-l-leucyl}-4-oxo-3-pyrrolidinyl]-l-leucinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n2-[(benzyloxy)carbonyl]-n1-[(3s)-1-cyanopyrrolidin-3-yl]-l-leucinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n4-hydroxy-2-isobutyl-n1-(9-oxo-1,8-diaza-tricyclo[10.6.1.013,18]nonadeca-12(19),13,15,17-tetraen-10-yl)-succinamide	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n6-(2,5-dimethoxy-benzyl)-n6-methyl-pyrido[2,3-d]pyrimidine-2,4,6-triamine	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n6-benzyl adenosine-5'-diphosphate	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n6-isopentenyl-adenosine-5'-monophosphate	0	1	0	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
